  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13           69.77590053            0.00000000        1591.00543806       -19994.22949054       -18403.22405248 
  3.0500e-13           69.98914950            0.00000000        1595.86786567       -20011.37834713       -18415.51048146 
  3.1000e-13           70.21344115            0.00000000        1600.98208466       -20028.93686156       -18427.95477690 
  3.1500e-13           70.45169116            0.00000000        1606.41457725       -20047.02374763       -18440.60917038 
  3.2000e-13           70.70621580            0.00000000        1612.21815829       -20065.73546975       -18453.51731145 
  3.2500e-13           70.97859687            0.00000000        1618.42889514       -20085.14222313       -18466.71332800 
  3.3000e-13           71.26960499            0.00000000        1625.06435947       -20105.28572221       -18480.22136273 
  3.3500e-13           71.57919390            0.00000000        1632.12349651       -20126.17913333       -18494.05563682 
  3.4000e-13           71.90656900            0.00000000        1639.58818801       -20147.80923025       -18508.22104224 
  3.4500e-13           72.25032363            0.00000000        1647.42635958       -20170.14057098       -18522.71421141 
  3.5000e-13           72.60862795            0.00000000        1655.59628808       -20193.12124658       -18537.52495850 
  3.5500e-13           72.97944956            0.00000000        1664.05163144       -20216.68957034       -18552.63793890 
  3.6000e-13           73.36078163            0.00000000        1672.74663075       -20240.78096754       -18568.03433679 
  3.6500e-13           73.75085312            0.00000000        1681.64090306       -20265.33427858       -18583.69337552 
  3.7000e-13           74.14829495            0.00000000        1690.70323123       -20290.29668957       -18599.59345834 
  3.7500e-13           74.55223656            0.00000000        1699.91376507       -20315.62655822       -18615.71279315 
  3.8000e-13           74.96230990            0.00000000        1709.26411265       -20341.29354778       -18632.02943513 
  3.8500e-13           75.37854643            0.00000000        1718.75499091       -20367.27577544       -18648.52078453 
  3.9000e-13           75.80116947            0.00000000        1728.39149209       -20393.55417387       -18665.16268178 
  3.9500e-13           76.23031013            0.00000000        1738.17660598       -20420.10492419       -18681.92831821 
  4.0000e-13           76.66570276            0.00000000        1748.10427494       -20446.89147985       -18698.78720491 
  4.0500e-13           77.10643335            0.00000000        1758.15365805       -20473.85807106       -18715.70441301 
  4.1000e-13           77.55080854            0.00000000        1768.28614432       -20500.92638047       -18732.64023616 
  4.1500e-13           77.99637992            0.00000000        1778.44590540       -20527.99626264       -18749.55035724 
  4.2000e-13           78.44011048            0.00000000        1788.56369308       -20554.95022839       -18766.38653530 
  4.2500e-13           78.87863016            0.00000000        1798.56266393       -20581.66042611       -18783.09776218 
  4.3000e-13           79.30851082            0.00000000        1808.36465088       -20607.99642080       -18799.63176992 
  4.3500e-13           79.72650282            0.00000000        1817.89555681       -20633.83227330       -18815.93671649 
  4.4000e-13           80.12970198            0.00000000        1827.08916169       -20659.05202155       -18831.96285986 
  4.4500e-13           80.51564380            0.00000000        1835.88927054       -20683.55332883       -18847.66405830 
  4.5000e-13           80.88234028     84111038.14531906        1844.25055421       -20707.24954702       -18862.99899281 
  4.5500e-13           81.22954402            0.00000000        1852.16737132       -20730.11663690       -18877.94926558 
  4.6000e-13           81.55482077            0.00000000        1859.58421692       -20752.04823641       -18892.46401949 
  4.6500e-13           81.85756330            0.00000000        1866.48724501       -20773.00772195       -18906.52047695 
  4.7000e-13           82.13759429            0.00000000        1872.87241274       -20792.97500219       -18920.10258944 
  4.7500e-13           82.39514401    101267695.41852240        1878.74497068       -20811.94590858       -18933.20093790 
  4.8000e-13           82.63080041            0.00000000        1884.11832450       -20829.90083068       -18945.78250617 
  4.8500e-13           82.84536501            0.00000000        1889.01075089       -20846.88847278       -18957.87772189 
  4.9000e-13           83.04006811            0.00000000        1893.45030215       -20862.94556780       -18969.49526566 
  4.9500e-13           83.21640837            0.00000000        1897.47115037       -20878.11994652       -18980.64879615 
  5.0000e-13           83.37614224            0.00000000        1901.11334577       -20892.46950251       -18991.35615674 
  5.0500e-13           83.52128736            0.00000000        1904.42289354       -20906.06128347       -19001.63838992 
  5.1000e-13           83.65412032            0.00000000        1907.45170374       -20918.97026630       -19011.51856257 
  5.1500e-13           83.77714141     70931254.43686756        1910.25678711       -20931.27722040       -19021.02043330 
  5.2000e-13           83.89351518            0.00000000        1912.91030072       -20943.09287226       -19030.18257154 
  5.2500e-13           84.00532977            0.00000000        1915.45985762       -20954.46928505       -19039.00942743 
  5.3000e-13           84.11500056            0.00000000        1917.96053212       -20965.47901149       -19047.51847937 
  5.3500e-13           84.22452066            0.00000000        1920.45777074       -20976.18001629       -19055.72224555 
  5.4000e-13           84.33528013            0.00000000        1922.98326901       -20986.61047170       -19063.62720269 
  5.4500e-13           84.44794308            0.00000000        1925.55216992       -20996.78519382       -19071.23302389 
  5.5000e-13           84.56239823            0.00000000        1928.16193586       -21006.69414923       -19078.53221337 
  5.5500e-13           84.67778044            0.00000000        1930.79284010       -21016.30302960       -19085.51018950 
  5.6000e-13           84.79254730            0.00000000        1933.40971356       -21025.55554849       -19092.14583493 
  5.6500e-13           84.90458976            0.00000000        1935.96446611       -21034.37696190       -19098.41249579 
  5.7000e-13           85.01135937            0.00000000        1938.39898906       -21042.67836511       -19104.27937605 
  5.7500e-13           85.11000411            0.00000000        1940.64825156       -21050.36149201       -19109.71324045 
  5.8000e-13           85.19751268            0.00000000        1942.64359123       -21057.32390951       -19114.68031828 
  5.8500e-13           85.27087018            0.00000000        1944.31626293       -21063.46455521       -19119.14829228 
  5.9000e-13           85.32722427            0.00000000        1945.60122892       -21068.68949022       -19123.08826129 
  5.9500e-13           85.36405428            0.00000000        1946.44101390       -21072.91759025       -19126.47657635 
  6.0000e-13           85.37932929     58888439.83084054        1946.78930936       -21076.08577150       -19129.29646214 
  6.0500e-13           85.37303568            0.00000000        1946.64580454       -21078.20886512       -19131.56306058 
  6.1000e-13           85.34300299     95267412.55510454        1945.96100979       -21079.21161994       -19133.25061015 
  6.1500e-13           85.28967401     75567163.99159253        1944.74502121       -21079.10541127       -19134.36039006 
  6.2000e-13           85.21372263            0.00000000        1943.01320479       -21077.93060686       -19134.91740207 
  6.2500e-13           85.11566315            0.00000000        1940.77728697       -21075.72165018       -19134.94436321 
  6.3000e-13           84.99752588            0.00000000        1938.08356279       -21072.56245586       -19134.47889306 
  6.3500e-13           84.86188061    149277990.60684150        1934.99062718       -21068.55747114       -19133.56684396 
  6.4000e-13           84.71291823     61083592.62669454        1931.59403955       -21063.87345244       -19132.27941289 
  6.4500e-13           84.55303139    156390231.83666533        1927.94835648       -21058.61549104       -19130.66713456 
  6.5000e-13           84.38992561    134034072.45112677        1924.22927596       -21053.09498313       -19128.86570717 
  6.5500e-13           84.22756928            0.00000000        1920.52728426       -21047.51714594       -19126.98986168 
  6.6000e-13           84.06464848     59906765.23665073        1916.81242174       -21041.77524834       -19124.96282660 
  6.6500e-13           83.90716320            0.00000000        1913.22149814       -21036.10645931       -19122.88496118 
  6.7000e-13           83.75611832            0.00000000        1909.77742613       -21030.55101713       -19120.77359100 
  6.7500e-13           83.61488095            0.00000000        1906.55698154       -21025.24068477       -19118.68370323 
  6.8000e-13           83.48665126     55282764.11867729        1903.63313334       -21020.29687751       -19116.66374418 
  6.8500e-13           83.37558332    199808535.56884414        1901.10060141       -21015.88174141       -19114.78113999 
  6.9000e-13           83.28829373            0.00000000        1899.11025491       -21012.24196294       -19113.13170804 
  6.9500e-13           83.22139421     51608613.56574895        1897.58483587       -21009.21651465       -19111.63167879 
  7.0000e-13           83.17638802            0.00000000        1896.55862064       -21006.80850184       -19110.24988121 
  7.0500e-13           83.15280977     59836000.17104390        1896.02099754       -21005.03106203       -19109.01006449 
  7.1000e-13           83.15079786     94734763.20347950        1895.97512265       -21003.90835565       -19107.93323299 
  7.1500e-13           83.16771089            0.00000000        1896.36076770       -21003.35268706       -19106.99191936 
  7.2000e-13           83.19760674            0.00000000        1897.04244229       -21003.13280016       -19106.09035787 
  7.2500e-13           83.23522639     44609272.21264051        1897.90023218       -21003.07808443       -19105.17785225 
  7.3000e-13           83.27646085            0.00000000        1898.84044594       -21003.07829585       -19104.23784992 
  7.3500e-13           83.31379634    101148115.98482455        1899.69175646       -21002.86840330       -19103.17664684 
  7.4000e-13           83.34421813    173381352.49244925        1900.38542346       -21002.40211613       -19102.01669268 
  7.4500e-13           83.36487443    126457149.12756576        1900.85642109       -21001.57743334       -19100.72101225 
  7.5000e-13           83.37028912            0.00000000        1900.97988500       -21000.07574229       -19099.09585728 
  7.5500e-13           83.35763271            0.00000000        1900.69129790       -20997.86583185       -19097.17453396 
  7.6000e-13           83.32711335            0.00000000        1899.99540626       -20994.94375644       -19094.94835018 
  7.6500e-13           83.28028839            0.00000000        1898.92772000       -20991.34918180       -19092.42146180 
  7.7000e-13           83.21980740    118520933.53403319        1897.54865397       -20987.15825342       -19089.60959945 
  7.7500e-13           83.15182875            0.00000000        1895.99862873       -20982.61836745       -19086.61973872 
  7.8000e-13           83.07747107    186578150.56069475        1894.30315107       -20977.70462094       -19083.40146988 
  7.8500e-13           83.00516866            0.00000000        1892.65453709       -20972.74657288       -19080.09203579 
  7.9000e-13           82.93399967            0.00000000        1891.03176709       -20967.65085378       -19076.61908669 
  7.9500e-13           82.86726422    134201966.61759132        1889.51008886       -20962.52591959       -19073.01583073 
  8.0000e-13           82.80992369    170953863.84726322        1888.20263021       -20957.52075195       -19069.31812174 
  8.0500e-13           82.76412091    190621850.52176225        1887.15825140       -20952.78344173       -19065.62519033 
  8.1000e-13           82.72622166     32149896.49333582        1886.29408619       -20948.10927732       -19061.81519114 
  8.1500e-13           82.69681938     71211795.65465425        1885.62366575       -20943.55657799       -19057.93291224 
  8.2000e-13           82.67425309            0.00000000        1885.10911719       -20939.08242761       -19053.97331042 
  8.2500e-13           82.65560697            0.00000000        1884.68395498       -20934.60469038       -19049.92073540 
  8.3000e-13           82.63780873     61247801.61214840        1884.27812573       -20930.03749851       -19045.75937277 
  8.3500e-13           82.61946705     37046054.26198876        1883.85990535       -20925.35718240       -19041.49727705 
  8.4000e-13           82.59678988            0.00000000        1883.34282844       -20920.44371043       -19037.10088200 
  8.4500e-13           82.56693544     58076726.49842569        1882.66209815       -20915.19725637       -19032.53515822 
  8.5000e-13           82.52922708     55173858.14101690        1881.80228526       -20909.62713726       -19027.82485200 
  8.5500e-13           82.48382793    118126854.02688622        1880.76711001       -20903.71846221       -19022.95135220 
  8.6000e-13           82.42807492    120391401.95819484        1879.49584962       -20897.36917944       -19017.87332982 
  8.6500e-13           82.35661673            0.00000000        1877.86648521       -20890.30256040       -19012.43607519 
  8.7000e-13           82.27511916     30845707.82283564        1876.00820644       -20882.78940416       -19006.78119772 
  8.7500e-13           82.18497603            0.00000000        1873.95279460       -20874.87963459       -19000.92683998 
  8.8000e-13           82.08582060     73285267.80724557        1871.69188738       -20866.56945570       -18994.87756832 
  8.8500e-13           81.97980254     23540465.60405538        1869.27450115       -20857.96366999       -18988.68916884 
  8.9000e-13           81.86641641    121166609.54655021        1866.68911068       -20849.06146544       -18982.37235476 
  8.9500e-13           81.74798440    128246234.11713971        1863.98866568       -20840.00613015       -18976.01746447 
  9.0000e-13           81.62330957            0.00000000        1861.14587429       -20830.73976888       -18969.59389459 
  9.0500e-13           81.49016442            0.00000000        1858.10994562       -20821.18873386       -18963.07878824 
  9.1000e-13           81.34829091            0.00000000        1854.87499602       -20811.37720655       -18956.50221053 
  9.1500e-13           81.19769892     35791840.51396935        1851.44125063       -20801.34015262       -18949.89890199 
  9.2000e-13           81.04019358     82398895.84290133        1847.84986952       -20791.20599287       -18943.35612335 
  9.2500e-13           80.87756285            0.00000000        1844.14162088       -20781.08849966       -18936.94687878 
  9.3000e-13           80.70991068            0.00000000        1840.31887547       -20770.96765363       -18930.64877815 
  9.3500e-13           80.54017385     26048944.57169424        1836.44859618       -20760.96967025       -18924.52107406 
  9.4000e-13           80.37276004     25815873.73898161        1832.63128559       -20751.28584274       -18918.65455716 
  9.4500e-13           80.21248424     93901619.10249582        1828.97673349       -20742.09068406       -18913.11395057 
  9.5000e-13           80.06530599            0.00000000        1825.62082701       -20733.58748567       -18907.96665866 
  9.5500e-13           79.93482352            0.00000000        1822.64561178       -20725.89073738       -18903.24512560 
  9.6000e-13           79.82599414     31108240.23113697        1820.16412267       -20719.17106990       -18899.00694723 
  9.6500e-13           79.74398666            0.00000000        1818.29421700       -20713.60766533       -18895.31344832 
  9.7000e-13           79.69049805    114686672.97474885        1817.07458867       -20709.26178384       -18892.18719518 
  9.7500e-13           79.66658575     69976949.86562115        1816.52934899       -20706.20696967       -18889.67762068 
  9.8000e-13           79.67026991    151459123.10804677        1816.61335371       -20704.31159304       -18887.69823933 
  9.8500e-13           79.70006363     18131702.15784752        1817.29269975       -20703.53952284       -18886.24682310 
  9.9000e-13           79.75543041     34588414.95979451        1818.55515355       -20703.92222016       -18885.36706661 
  9.9500e-13           79.83488887     74932300.45905279        1820.36693715       -20705.40623513       -18885.03929798 
  1.0000e-12           79.93554979     59542982.37081271        1822.66217199       -20707.87972112       -18885.21754912 
